#{"t_start": 1768471655.7888613, "env_id": "None"}
r,l,t
35.000973,40,157.449004
-19.305237,179,157.816029
19.486706,54,157.940994
-80.08682,55,158.074387
-31.963531,167,158.393265
50.0,2,158.43274
-51.921326,227,159.723778
39.68811,28,159.818851
-72.619896,52,159.962077
48.39355,10,160.021007
30.863293,42,160.136035
-55.936356,11,160.188413
-7.1953163,95,160.405342
-55.440598,221,160.84973
-7.541565,144,161.13149
-76.66329,61,161.285745
-100.379486,73,161.444134
-177.85812,293,161.983514
47.204914,11,162.033629
24.698013,76,162.221994
-51.635117,3,162.260216
37.96787,32,162.34813
-65.55329,32,162.430485
-99.090546,140,162.723565
25.23521,67,162.874686
-110.11044,64,163.026748
11.782391,92,163.224937
39.988087,27,163.308791
30.54308,57,163.436109
-88.090485,77,163.623654
-72.8792,29,163.710931
27.833937,67,163.867485
19.620941,57,164.000267
-56.77602,38,164.099663
-1.3248405,117,165.23888
-81.13049,41,165.362675
-61.29271,269,165.883161
22.677004,34,165.973723
-111.48832,163,166.313618
-13.339085,128,166.57853
-56.85255,23,166.677055
46.929043,12,166.749673
-53.99553,4,166.793936
-58.505356,9,166.843276
-65.74769,24,166.914541
40.651497,22,166.989394
-69.85931,37,167.081586
-135.75803,206,167.477567
-79.49619,31,167.566849
32.16899,44,167.682375
31.042692,34,167.784667
32.784866,65,167.941161
34.67617,43,168.047792
-64.85319,22,168.120064
-96.36476,89,168.316926
-62.91188,36,168.415548
29.047674,68,168.576549
18.926363,92,168.797017
-71.71612,28,168.916051
3.5341263,88,169.165589
1.1989212,114,169.449504
-59.61833,22,169.534773
-93.06213,110,169.805751
-13.6847,95,170.036101
48.2,14,170.092683
3.7268906,92,171.12184
-78.76682,48,171.267605
-60.2601,19,171.340668
-15.595535,143,171.649507
43.50186,26,171.737454
-58.953125,11,171.790001
11.277382,81,171.967062
-87.858864,76,172.131694
-62.364517,20,172.203816
-67.08725,55,172.388208
-31.687347,228,172.860289
-69.22974,18,172.940484
-52.049007,4,172.993923
-103.65153,133,173.349676
17.486916,72,173.572031
-88.381096,75,173.784434
-113.30119,68,173.940984
47.346336,14,173.996896
-62.71556,22,174.070217
-57.719597,285,174.632568
-34.364677,200,175.032228
4.914013,98,175.227833
-52.72439,4,175.268188
-94.21277,127,175.562734
-83.6958,34,175.678293
41.79936,22,175.751297
-64.768166,21,175.83132
-0.98233795,91,176.039344
24.033867,55,177.082974
-27.615952,224,177.546074
50.0,2,177.579567
-82.87411,74,177.74583
24.186144,68,177.928147
35.94266,27,178.010673
-87.62906,36,178.121047
49.01716,5,178.175967
-66.44149,24,178.274953
-62.81113,18,178.341883
-70.11077,27,178.457198
-51.76205,3,178.505017
-51.515385,3,178.545789
30.456852,46,178.69336
-71.391594,55,178.888979
31.786861,42,179.016582
-61.849342,35,179.126424
-105.02792,93,179.367543
-13.369049,194,179.819614
14.224148,88,180.039941
48.36994,9,180.128058
-232.85367,454,181.098541
26.29794,76,181.330669
-99.640686,124,181.628878
-56.206226,12,181.689089
25.482372,47,181.850713
50.0,2,181.900457
7.107094,64,182.063656
25.241018,77,182.23879
-76.85455,65,182.427212
22.828447,70,183.51805
-73.513794,31,183.625377
32.48223,30,183.723601
24.04829,50,183.883394
12.969009,60,184.070437
19.92443,72,184.282654
-80.17204,36,184.420097
-86.81717,81,184.700435
43.600964,19,184.7793
-42.683914,167,185.203067
48.528522,9,185.262232
-82.45776,80,185.496953
41.627953,37,185.617501
-70.78165,24,185.739758
26.22792,43,185.884367
-190.41876,279,186.45317
32.259407,47,186.571645
-101.09744,98,186.83353
6.3416634,109,187.106659
33.298904,51,187.256541
47.82273,11,187.323525
13.943787,94,187.581295
29.185453,37,187.695248
29.106981,60,187.844734
-58.41831,26,187.9277
19.027163,67,188.11682
44.938667,14,188.202294
38.17704,39,188.343269
-52.8,3,188.3849
-104.77974,69,188.550613
-79.2545,31,188.649829
-56.60711,8,188.91119
-105.5087,108,189.316102
-111.93034,94,189.730999
-89.66937,77,191.193646
-94.58075,275,191.817743
-61.50708,13,191.895485
48.334316,7,192.102317
26.893337,49,192.257194
-68.78489,44,192.389498
-59.17416,14,192.460971
-19.914833,123,192.769193
26.32431,41,192.925277
27.873667,70,193.145269
-20.87104,129,193.510169
-52.180157,5,193.595774
-50.647213,3,193.669546
-73.15363,45,193.820063
-90.58716,64,193.997707
32.266357,49,194.136523
49.5,7,194.190507
-113.219925,166,194.556686
-109.586174,101,194.810602
-82.05715,65,194.984637
43.358578,18,195.056131
-74.077515,65,195.244346
-96.29709,62,195.409147
-92.93403,94,195.65961
-61.087345,16,195.729999
1.7607231,83,195.985435
-52.07931,3,196.028208
-59.40245,277,196.684088
35.803818,26,196.777067
-62.54879,19,196.85356
-69.44615,29,196.945052
-83.97449,298,198.549714
36.734917,32,198.663698
-130.29019,201,199.111509
-148.00266,186,199.53456
-8.054306,183,199.989857
45.23594,14,200.071199
-65.996,32,200.204509
24.574965,77,200.484736
19.019257,40,200.632207
-58.326454,12,200.864668
-50.921112,3,200.980562
28.461666,70,201.273908
14.791264,104,201.713703
-75.089584,42,201.912488
25.768768,72,202.223063
-125.79751,191,203.135472
-60.52794,25,203.285539
29.034021,47,203.454555
-12.821575,102,203.811738
-68.8219,27,203.961813
-134.37802,173,204.701189
-91.16208,82,205.182491
-69.52721,23,205.305579
-55.10009,11,205.38607
-56.29384,17,205.49352
-62.62423,17,206.809386
13.763412,116,207.095932
-58.693478,13,207.172755
32.87721,37,207.323082
-62.522877,18,207.413167
40.79755,39,207.546081
34.391083,32,207.648628
-210.34001,393,208.686641
-75.77048,58,208.875676
-209.96082,251,209.558163
-92.44539,73,209.805486
-65.6325,13,209.884947
-66.07738,21,209.986169
22.029163,79,210.314316
-54.086353,18,210.479786
28.149012,56,210.83721
27.26327,67,211.127711
-96.266495,88,211.587028
-123.762276,188,212.267668
-55.892242,12,212.373697
-76.33779,27,212.530854
28.956945,61,212.813622
-66.99689,22,212.917329
48.17639,9,212.995186
24.34376,43,213.156199
2.5839043,128,213.65473
-65.89656,49,213.941784
36.70562,46,214.144755
34.205143,55,214.348854
46.56824,14,214.438193
-55.263447,8,214.499734
-101.69536,127,216.56117
19.448864,52,216.76432
-69.256676,34,216.883315
20.862337,61,217.05144
-65.8499,22,217.136182
-78.93121,64,217.299553
8.443771,81,217.517109
6.780449,79,217.890622
22.299326,78,218.113247
-161.6478,293,218.805988
-120.14253,191,219.253498
-65.972755,42,219.377465
-73.05213,24,219.4653
-34.78788,152,219.808927
28.39927,50,219.946058
34.00722,41,220.08795
16.555206,107,220.397642
-92.51444,45,220.552804
7.4354706,112,220.835213
-72.84077,65,221.079035
-90.99986,111,221.398982
42.076927,33,221.511615
-20.373772,194,222.836176
-51.464912,3,222.879708
-59.68796,22,222.982266
43.309643,24,223.075425
-282.70142,338,223.893241
-61.587612,26,223.993866
-0.7978668,152,224.347668
-92.453156,46,224.510403
-72.37029,58,224.684559
-102.80833,128,224.988813
-51.946575,3,225.035782
22.236248,47,225.17834
23.738613,46,225.303765
22.153301,57,225.483977
-60.07572,26,225.591069
15.218403,98,225.844056
12.100208,111,226.185314
-65.20983,12,226.253371
30.936146,39,226.377332
-17.878716,124,226.747034
-26.707153,186,227.171906
-127.37029,191,227.605868
42.62166,22,227.713649
19.18265,84,227.96928
-83.12691,45,228.102288
37.32839,48,228.258364
-21.16983,109,228.533396
42.480125,21,229.482818
43.28688,22,229.582611
33.24231,28,229.685471
-12.688171,149,230.165796
-80.649765,88,230.451466
-68.12644,22,230.55238
-92.20663,76,230.859755
13.411232,101,231.141201
-58.464863,19,231.228132
49.5,2,231.273765
-52.88328,3,231.318208
-99.63132,90,231.552825
36.27495,42,231.7075
-82.01151,72,231.904044
23.04882,53,232.051744
-55.694984,276,232.682536
-52.172962,3,232.738211
37.3041,48,232.893827
23.176264,76,233.079558
-57.276733,259,233.680938
46.949352,11,233.746699
-139.77481,272,234.37168
22.379187,65,234.579732
-152.19577,453,236.566108
-91.88405,332,237.411792
-107.340546,147,237.754012
-108.582596,416,238.706622
-91.185646,88,238.955947
-66.22411,42,239.106285
-70.40963,57,239.344573
-95.24034,77,239.660595
-87.139206,106,240.003765
44.588047,15,240.090525
-5.3669205,142,240.540258
24.276798,63,240.731782
31.629805,40,240.855051
33.531357,38,241.002233
-78.55372,80,241.27536
-62.148674,11,241.352679
-62.307594,12,241.429178
-85.49312,40,241.620572
23.683552,52,241.817004
23.24954,55,241.981114
37.291676,43,243.022925
-142.62987,167,243.453788
39.476738,20,243.571929
-155.54007,207,244.041808
4.633644,63,244.221511
-96.98044,94,244.46993
49.376392,6,244.528339
-193.44215,276,245.155928
43.12551,21,245.244187
42.21792,20,245.332922
-13.178551,143,245.700709
47.61148,11,245.778209
-14.420303,152,246.221754
46.43904,13,246.299005
4.8742294,51,246.463245
40.36444,23,246.557057
-60.288006,22,246.662204
48.11628,13,246.755617
-79.073975,64,246.938213
-14.5168915,213,247.577029
38.72111,33,247.719774
45.310925,12,247.793158
43.504707,27,247.932183
46.45922,15,248.038158
-92.58475,96,248.377956
-52.5,3,248.448621
-73.70617,37,248.618929
47.477962,12,248.694775
40.233795,43,248.84177
-59.274124,12,248.921834
-144.35455,240,250.564683
50.0,2,250.654338
-78.08984,26,250.832606
31.736563,34,251.044844
-69.3397,41,251.268147
39.26455,20,251.38942
-64.86886,303,252.291677
47.930107,10,252.369262
37.409042,38,252.564127
40.765556,39,252.712546
30.51461,44,252.863479
-86.65762,59,253.161115
25.949953,76,253.492507
37.00343,44,253.707212
-78.46574,66,253.901503
-56.186146,21,253.992374
-63.83146,34,254.115315
-97.66307,113,254.477045
16.942272,89,254.765959
-113.58679,140,255.17111
-52.037827,3,255.227613
-84.965935,67,255.468405
-1.5943489,125,255.959489
-114.17821,159,256.454895
32.98616,30,256.607492
43.260387,26,256.747055
-51.908802,3,256.82184
16.630863,83,257.134315
11.112301,105,257.480601
-114.98148,94,257.781639
-35.489204,201,261.580242
24.482506,59,262.106953
-68.19725,64,262.460192
-120.13565,148,262.987056
-119.65022,120,263.462933
-75.14969,44,263.698101
44.88573,18,263.881974
45.860165,14,264.018696
34.266182,38,264.303277
28.759392,30,264.500984
-87.98212,71,264.957622
-53.804985,13,265.128998
-50.56503,3,265.26663
-65.46024,24,265.496274
43.70902,23,265.70255
-30.751991,200,266.525015
-70.56036,37,266.721741
17.24982,72,267.093536
-1.1570435,75,267.438969
34.684807,29,267.619538
-81.90404,67,267.952615
-158.63892,155,268.501081
49.75858,4,268.575177
23.373053,46,268.827864
36.509712,29,269.010654
-62.916046,26,269.176155
30.287052,28,269.354425
32.613056,32,269.560804
-58.40496,17,269.688488
-64.97193,25,269.841639
-65.349525,43,270.044494
33.121853,39,270.233952
45.422287,13,270.347623
25.017378,54,270.588695
4.86248,94,270.927735
33.032814,58,271.165425
-68.87083,28,271.30897
26.727615,65,271.598774
26.269144,67,273.30666
41.940247,27,273.481956
-55.880783,14,273.605945
27.803596,55,273.820522
7.9112473,70,274.07199
-133.4595,212,274.721636
-52.63538,3,274.775414
40.142685,29,274.887795
-79.09526,78,275.109119
29.057703,38,275.247607
-110.28462,215,275.933509
4.7206078,108,276.290135
-74.87964,46,276.470025
-69.8419,50,276.666745
-71.11024,81,276.913342
-91.39043,67,277.11301
34.682743,45,277.26767
-66.12413,39,277.407665
-11.050304,134,277.752995
50.0,2,277.81874
47.352787,9,277.892392
33.94481,58,278.078725
28.177172,64,278.279946
15.019192,75,278.504425
19.171246,95,278.832894
38.222748,24,278.951173
30.08516,39,279.098885
-99.161224,103,279.430735
40.195156,24,279.533685
48.383774,8,279.602552
42.46147,23,279.700454
-64.627045,21,279.797804
44.15071,24,279.905377
16.0476,82,280.180655
28.138521,41,280.34693
-64.24489,44,281.539305
-7.6633415,149,282.019018
-126.56712,123,282.405234
-93.16557,69,282.656135
35.403778,33,282.778666
39.59325,35,282.925418
24.934742,58,283.14263
-83.10957,97,283.454943
-74.25969,65,283.743256
-74.56398,51,283.940892
46.335938,11,284.021345
-63.039658,30,284.163519
14.233372,117,284.547565
33.349358,39,284.706286
49.276394,6,284.775533
41.635967,22,284.917144
22.262993,70,285.151958
27.126863,40,285.31885
26.001587,55,285.503865
31.935457,45,285.7095
39.40806,32,285.846005
26.452164,56,286.039717
45.842503,16,286.136395
49.5,3,286.202421
39.76675,28,286.323304
-78.80651,63,286.513886
34.82437,40,286.680186
14.446102,90,287.00286
19.53165,39,287.160866
36.02033,33,287.30578
32.629623,36,287.448768
23.673174,87,287.706328
-58.880234,21,287.821437
-92.41943,108,288.131377
-112.089005,186,288.622657
33.698982,39,288.791754
-55.15651,12,288.881857
-19.01371,135,290.255807
31.505203,41,290.440758
-119.59414,170,290.9184
26.223974,60,291.108567
41.347874,23,291.21472
-61.37586,11,291.316778
