#{"t_start": 1768472000.7766888, "env_id": "None"}
r,l,t
38.011326,77,250.43056
58.081306,15,250.63152
-84.12076,88,251.201998
6.9184647,103,251.779552
20.281353,157,252.559835
-230.24503,640,254.730231
41.978966,43,255.928157
55.87779,16,256.113348
-410.37415,569,258.37814
-199.46361,315,259.414233
-59.137497,10,259.517885
35.129982,48,259.736527
-1071.5723,3561,273.627697
-70.30714,65,273.899074
44.796486,37,274.101119
53.82019,26,274.25272
-296.90836,1402,279.305621
32.517212,63,279.581422
39.981144,72,281.319401
19.811556,119,281.826355
12.905632,175,282.5826
41.80835,69,282.862198
-709.8389,2594,297.367435
25.377016,58,297.687105
24.765938,125,298.294059
23.833551,140,298.979572
42.43766,61,299.312745
53.904915,23,299.468768
18.133728,76,299.795228
-563.4265,976,305.778604
48.853703,29,305.96797
21.66633,121,306.511444
-43.71682,285,307.402186
-155.58136,414,308.751585
30.298937,74,309.033216
50.69584,48,309.267821
-53.916855,301,310.080034
-247.01764,1017,315.121997
20.287767,174,316.077405
-48.55014,238,317.33394
-414.0508,1765,325.26507
46.34326,36,325.470596
-235.23657,1125,329.044535
19.018686,73,329.425187
39.876606,53,329.960519
-67.63829,432,332.836245
-1.5444527,191,333.61988
47.166218,64,333.923068
-52.447502,3,334.008052
-52.447502,3,334.089548
11.393127,110,334.499663
-303.20764,406,335.673429
27.079844,85,336.106843
21.369022,138,336.636234
-15.82386,178,337.396354
-58.617584,10,337.553541
42.737835,49,338.034106
44.18133,43,338.421011
41.93368,41,338.73323
30.24227,59,339.114333
-51.81598,3,339.209715
44.62979,38,339.46181
-214.21454,309,342.082116
51.185276,24,342.283578
45.558544,34,342.584702
-100.060684,138,343.345038
-383.77277,1762,352.381966
28.222328,51,352.652541
-342.53857,475,355.303679
3.7841263,102,355.815784
46.262684,39,356.066843
34.80778,47,356.389756
22.93573,145,357.23231
52.42331,28,357.499292
-194.36284,382,359.173979
41.536457,56,359.493237
-126.12207,587,361.739763
46.125214,38,362.382669
31.374119,72,362.778379
-90.75782,120,365.121582
49.453213,29,365.393859
15.814365,114,365.811351
-106.4547,116,366.285779
-57.430965,9,366.440149
33.988808,80,366.97431
6.5907784,114,367.595269
26.833706,69,368.005567
-52.534588,3,368.130693
55.922077,26,368.378092
-79.57091,49,368.774123
49.5,3,368.897939
59.199997,6,369.019991
-535.724,864,371.850765
-52.192715,3,371.941367
37.770355,97,372.32169
51.93656,43,372.538258
48.328293,33,372.718711
-54.028164,7,372.910263
-91.374985,119,373.491142
32.316788,76,373.84564
-1343.3319,1982,381.587218
-622.48846,1939,391.180855
-550.5933,841,396.073302
-71.47594,478,398.943488
43.403946,54,399.351465
-11.0794525,164,399.9352
-73.32772,38,400.204959
-9.702724,155,401.137014
34.53808,103,401.787049
