#{"t_start": 1768417933.263856, "env_id": "None"}
r,l,t
-72.98153,27,134.865393
-62.700768,14,134.964
-51.81245,3,135.016311
-91.58737,74,135.227278
19.694193,64,135.403961
-71.16896,20,135.496176
-59.169304,23,135.59516
-91.64627,44,135.732142
-97.38794,67,135.930724
-93.81917,55,136.097766
-63.559494,11,136.165915
-77.31801,27,136.283231
-6.4649963,141,136.653062
24.744686,83,136.903921
-56.543404,23,137.009109
-90.62791,35,137.204606
-54.582962,6,137.263118
7.8471146,108,137.549331
-90.06658,85,137.781122
-61.25768,30,137.892888
9.6662445,86,138.592295
-76.95422,44,138.771492
34.121124,44,138.96865
-94.47472,63,139.231613
-59.13456,16,139.338322
-80.87682,49,139.580162
-74.24286,61,139.82594
39.03184,28,140.006607
-160.23871,201,140.518619
-63.805836,18,140.605793
-16.40622,170,141.021406
-52.534588,3,141.06973
-71.79567,45,141.222056
-85.46942,34,141.333946
35.23407,32,141.481797
-93.4946,73,141.732996
-143.6134,263,142.86445
-52.619186,3,142.925869
37.774937,51,143.1005
-55.501144,5,143.165819
-89.447136,64,143.38841
-95.321106,83,143.614665
-72.92024,51,143.808878
-114.87274,156,144.25528
-53.416553,6,144.315679
39.095078,25,144.417825
-89.68254,95,144.672459
47.970516,10,144.742007
-63.30599,31,144.861847
-55.523857,7,144.941047
-53.1939,6,145.002076
-66.30201,32,145.122729
-52.60832,3,145.170797
-72.877075,24,145.283152
-66.31515,23,145.40696
37.897655,27,145.521945
49.3,4,145.585371
-52.794636,3,145.638677
-73.80548,32,145.77054
41.27253,36,145.912318
-163.92395,225,147.023725
-217.9173,283,147.825248
-51.84126,3,147.879124
-52.172962,3,147.939777
-58.978413,12,148.048735
-61.419632,34,148.198097
-53.6,5,148.264896
48.634583,8,148.370362
-74.420906,40,148.537163
-57.36995,8,148.622056
-116.6724,118,148.964791
-41.552795,184,149.435152
-55.16814,11,149.516397
-55.866634,6,149.576095
-99.08321,129,149.922082
-56.21389,18,150.017025
-74.21907,50,150.663404
-61.632305,25,150.789859
-72.08858,31,150.947416
-51.37097,3,151.011816
36.094894,35,151.149426
-76.14673,27,151.263335
45.65856,18,151.35106
36.8067,32,151.465712
-71.324745,33,151.59666
-68.07558,18,151.685244
-75.64008,27,151.790507
-76.42625,23,151.888774
-67.04724,16,151.980668
-100.316345,63,152.178351
21.610796,66,152.369028
-83.38373,66,152.624643
10.958317,58,152.811496
-70.380066,40,152.984011
-68.59629,23,153.093347
-90.04871,48,153.280256
-52.132454,7,153.344134
-53.928238,4,153.40381
-59.909706,20,153.516563
-54.833145,8,153.593402
-73.24791,32,153.720026
47.25714,11,153.795772
-107.031296,47,153.958253
-58.005806,25,154.071057
-78.75258,41,154.220248
-61.125793,15,154.306568
-50.921112,3,154.362012
48.2359,11,154.442244
-82.72539,38,154.582479
-143.34135,189,155.581553
-53.92229,5,155.643102
46.831627,11,155.721942
-9.187862,127,155.594267
47.777786,9,155.660571
-71.89448,32,155.808577
-72.47183,34,155.946119
-78.331635,40,156.090897
