#{"t_start": 1768417706.17041, "env_id": "None"}
r,l,t
-56.531918,17,130.991179
-54.949345,5,131.016527
-192.84175,120,131.215144
-18.329575,125,131.410832
-91.38024,51,131.974002
-122.65073,408,132.588843
-231.19687,346,133.131763
-58.996044,11,133.163698
-65.112495,16,133.207794
-43.129044,147,133.465106
-69.50301,24,133.519525
-548.4962,705,135.532833
-122.298645,90,135.677969
-54.5494,6,135.704958
-11.267899,134,135.933474
-67.901764,15,135.995173
-73.42695,35,136.068412
-92.30304,60,136.178936
-85.657196,53,136.75643
-875.5734,1173,139.161018
-51.914238,160,139.432448
-74.65976,36,139.512791
-79.81226,43,139.594481
-142.6508,108,139.80316
-171.59244,154,140.072489
-68.07661,19,140.119507
35.342606,32,140.199583
-17.804497,121,140.412213
-100.146484,110,140.596569
-160.4417,181,141.33948
-26.508354,104,141.553549
-263.6869,279,142.036523
-463.24963,745,143.657987
-108.19521,80,143.796628
-517.18884,488,144.585702
-226.28746,232,145.418389
-854.93463,1836,148.82884
-68.13838,16,148.874182
-97.64867,68,149.010572
-140.39429,110,149.20995
-167.35953,94,149.81952
43.011368,17,149.866593
3.5472946,88,150.039927
-51.988636,8,150.072885
48.95858,6,150.102047
-69.53617,46,150.202978
-197.9712,134,150.513278
-28.622879,143,150.74191
-100.921936,121,150.946476
-196.02922,209,151.276994
-158.86801,140,151.489989
-95.62483,59,151.964788
-28.536758,122,152.160893
-52.720108,5,152.192315
-376.29318,286,152.751685
-52.62489,5,152.780886
-84.19961,44,152.863863
45.47157,19,152.912997
12.07375,90,153.067277
-69.29686,30,153.129351
-106.79228,288,153.598739
-114.12114,82,153.740583
-52.204987,3,153.763401
-57.834305,186,154.465536
-183.71292,203,154.788382
48.32852,8,154.815531
30.976446,47,154.961569
49.9,2,154.995757
-91.10463,60,155.126899
-92.27573,143,155.362613
-143.86183,142,155.588488
-143.86035,123,155.787739
-272.34967,172,156.43924
-100.3397,78,156.576963
-152.12975,150,156.81495
-53.818573,15,156.856643
-74.36348,27,156.921995
40.231106,38,157.008627
41.510876,20,157.060329
-142.69269,197,157.439761
-121.34856,74,157.563577
-124.50986,124,157.806983
22.718746,54,157.901716
-69.88028,55,158.00885
-76.40356,36,158.083765
37.58748,28,158.143117
-92.058044,51,158.241003
-85.47418,46,158.754994
-68.81716,15,158.796781
-9.092747,79,158.941844
-144.62529,87,159.090055
-95.14395,44,159.168056
-133.26411,192,159.544706
-83.29399,86,159.713141
-161.576,102,159.883353
-54.66203,6,159.911357
-75.43677,49,160.006486
-139.83414,176,160.288345
-77.8194,71,160.430749
-152.00113,144,160.580837
36.270027,38,160.665861
49.534973,4,160.689187
-51.484818,4,160.710697
47.221416,18,160.761
19.862873,65,160.879727
-141.39507,100,161.053565
-79.93407,43,161.134559
-80.63982,25,161.188332
-108.64136,55,161.330414
-84.2334,34,161.409478
-83.89832,66,161.531696
-27.251953,125,161.800695
-91.43204,48,161.892335
-116.14052,84,162.037444
-104.09903,94,162.191197
23.817516,51,162.280193
-186.40149,153,162.980978
-81.40268,68,163.101557
-131.61649,133,163.304983
-215.94685,213,163.694193
-70.39529,25,163.865948
50.0,1,163.900925
-173.00604,201,164.382676
-59.478676,22,164.444034
-54.397423,11,164.478602
-46.543633,155,164.710437
-127.66702,97,164.888272
-64.9343,17,164.934859
10.672394,58,165.569552
-95.67703,76,165.703535
-61.907608,11,165.745634
49.08377,5,165.784389
-51.727337,3,165.815952
-81.505,37,165.927484
-100.81895,68,166.060301
-127.039696,87,166.206324
-91.80287,48,166.293937
46.477787,12,166.329456
18.567326,71,166.452625
13.117302,76,166.582082
-168.96198,118,166.772175
30.152376,50,166.859536
-51.87902,3,166.88528
44.05983,15,166.933739
-58.884895,19,166.981784
-104.59822,65,167.097648
-91.63547,82,167.23131
17.13055,92,167.388349
-7.9136353,127,168.031123
48.157703,11,168.091026
-70.53009,27,168.18993
-164.41702,135,168.428772
-140.01297,88,168.576289
49.0,5,168.600419
20.386948,50,168.693947
-192.95447,130,168.907769
-71.1532,17,168.960546
-424.28915,561,170.222459
-73.35951,55,170.334573
45.291794,13,170.406412
-64.3615,22,170.512552
39.94928,33,170.607443
-88.93729,100,170.793441
-1491.1685,1297,173.255666
-144.8323,117,173.45108
-72.19339,22,173.499286
-131.89456,282,173.983519
-125.69742,98,174.575037
-63.52594,25,174.628527
-70.57685,27,174.693987
-65.407715,17,174.737609
-76.64396,30,174.806859
2.6379395,95,174.977633
26.635408,35,175.097643
0.90168,74,175.273309
-87.10655,34,175.346709
-81.04587,159,175.652996
-60.658566,9,175.688894
-116.727715,117,175.88753
-150.10277,169,176.15633
-132.88446,183,176.506333
48.04568,8,176.5351
-92.8503,69,177.068347
-180.35046,208,177.469925
-93.51225,39,177.552253
-70.78319,26,177.614902
-63.19147,35,177.682886
49.9,2,177.70572
-114.02564,75,177.834275
-52.93137,6,177.862102
11.953587,44,177.95273
44.376392,15,177.994251
-60.50151,19,178.04235
-56.575123,10,178.074531
-61.720303,14,178.12072
-2227.3381,1824,181.875628
31.432442,40,181.975442
-73.45058,23,182.054819
-0.15159988,54,182.164109
-160.06143,147,182.419078
45.816936,12,182.455637
-91.2728,77,182.586722
-101.541855,248,182.986375
44.79213,16,183.025092
-189.87949,139,183.654596
-103.7148,133,183.895083
-73.99039,65,184.030196
-68.88064,19,184.082234
-182.1819,186,184.489585
-58.005104,19,184.549969
27.325052,50,184.65616
-610.2585,669,186.370291
-52.8,3,186.396599
40.423275,27,186.488531
-32.46444,139,186.901963
-62.22317,32,186.980215
-136.51048,218,187.366701
-98.537056,55,187.461625
-51.165028,4,187.486185
-694.6733,690,189.022006
-50.5,3,189.046052
-145.43396,141,189.287506
-29.959763,181,189.598047
-226.5685,210,189.962146
-52.708305,3,189.984937
-72.696724,147,190.223904
-60.12509,11,190.257903
-269.03146,349,191.30261
-55.20416,5,191.337531
-100.50911,47,191.453295
-108.23019,42,191.541786
-64.287094,18,191.586879
20.936346,57,191.68979
42.592575,23,191.741307
-101.16049,59,191.847421
-67.442604,33,191.918671
-7.290222,93,192.075964
-59.25487,17,192.116496
-60.87834,21,192.16358
26.846964,48,192.255069
-70.412575,26,192.31207
-61.321365,13,192.35211
-83.853546,33,192.424786
-64.63748,24,191.929605
36.48677,34,192.01248
-51.318176,3,192.043653
-73.74045,43,192.134717
-52.96638,4,192.156541
-265.0805,244,193.071547
-129.89648,115,193.259755
-148.80783,117,193.458641
41.243225,20,193.506307
-67.35629,21,193.559111
-15.110283,123,193.981186
-124.67128,115,194.320591
-61.68558,13,194.361353
31.861944,38,194.433077
5.3207474,70,194.550595
-65.37861,14,194.592102
-51.416553,3,194.615585
-79.63169,33,194.681898
-26.73864,163,195.484164
-235.9696,234,195.89739
-201.16385,185,196.196193
49.4,2,196.21665
-140.31818,111,196.40517
-65.05121,12,196.437383
-169.62302,111,196.622457
-115.7528,87,196.813413
23.925133,41,196.920372
10.495285,62,197.052384
-146.86377,88,197.20527
-52.836933,5,197.228854
-30.490578,97,197.931741
-204.6399,182,198.222252
-73.97009,31,198.284039
-119.85539,142,198.507694
50.0,1,198.528427
-110.1369,98,198.697542
-52.02958,154,198.974491
-51.5,3,198.995307
-53.60337,4,199.018878
49.9,2,199.040538
-95.61638,54,199.134454
-127.55183,103,199.314645
-85.43604,43,199.393877
-204.12183,206,200.266534
-89.851135,50,200.364269
-81.8531,80,200.498904
-198.2626,195,200.799071
-138.10037,121,201.094998
-57.37751,17,201.150712
31.614817,44,201.229397
-95.235176,80,201.361638
-52.42184,3,201.428109
40.534885,33,201.535828
-79.058304,67,201.657225
-155.40796,193,201.969982
-95.7725,101,202.153384
-65.70612,23,202.714215
-63.730476,17,202.764032
49.658577,3,202.789422
-52.63538,3,202.811243
-59.017456,22,202.867124
-97.18225,273,203.318364
-68.720474,30,203.385066
-128.42688,96,203.54795
-102.56692,72,203.673359
-56.3813,10,203.709207
-150.74295,255,204.133464
-21.998825,113,204.314629
-57.93499,8,204.34467
-56.933105,11,204.378786
-106.630615,97,205.053565
-109.828545,60,205.168593
49.334972,4,205.194878
